customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
345,25,145000.0,RENT,4,EDUCATION,A,25000.0,9.99,10,Yes,4,NO DEFAULT
346,23,150000.0,RENT,4,EDUCATION,A,25000.0,10.36,10,Yes,3,NO DEFAULT
347,23,165000.0,MORTGAGE,3,EDUCATION,A,9600.0,5.99,3,Yes,3,NO DEFAULT
348,22,153000.0,MORTGAGE,5,DEBT CONSOLIDATION,C,24000.0,15.62,10,Yes,2,DEFAULT
349,24,165000.0,MORTGAGE,5,PERSONAL,A,20000.0,10.37,10,Yes,4,NO DEFAULT
350,25,165000.0,MORTGAGE,4,HOME IMPROVEMENT,E,25000.0,19.74,10,Yes,4,NO DEFAULT
351,21,165000.0,MORTGAGE,5,EDUCATION,A,20000.0,6.91,10,Yes,4,NO DEFAULT
355,23,148000.0,RENT,1,DEBT CONSOLIDATION,D,25000.0,14.93,10,No,3,DEFAULT
359,25,175000.0,RENT,2,PERSONAL,A,25000.0,8.9,10,Yes,2,NO DEFAULT
361,24,185000.0,RENT,7,HOME IMPROVEMENT,B,25000.0,12.68,10,Yes,2,NO DEFAULT
362,25,162000.0,RENT,9,PERSONAL,B,25000.0,11.03,10,Yes,2,NO DEFAULT
363,26,161000.0,RENT,10,VENTURE,A,30000.0,7.9,10,Yes,4,NO DEFAULT
364,22,160000.0,MORTGAGE,4,MEDICAL,A,35000.0,10.65,10,Yes,4,NO DEFAULT
365,25,225000.0,RENT,5,VENTURE,A,25000.0,11.86,10,Yes,4,NO DEFAULT
369,23,60000.0,RENT,4,DEBT CONSOLIDATION,A,24750.0,9.33,10,Yes,3,DEFAULT
370,24,84200.0,RENT,8,MEDICAL,B,24500.0,13.85,10,Yes,4,NO DEFAULT
372,24,92000.0,RENT,8,MEDICAL,A,24500.0,11.46,10,Yes,4,NO DEFAULT
373,23,160000.0,MORTGAGE,5,PERSONAL,A,35000.0,7.66,10,Yes,2,NO DEFAULT
374,24,160000.0,MORTGAGE,9,VENTURE,D,12000.0,16.77,10,Yes,4,NO DEFAULT
375,25,160000.0,MORTGAGE,1,PERSONAL,A,12000.0,9.63,10,Yes,4,NO DEFAULT
376,26,160000.0,RENT,6,PERSONAL,B,25000.0,12.23,10,Yes,4,NO DEFAULT
377,25,125800.0,MORTGAGE,4,MEDICAL,C,10000.0,14.09,5,No,4,DEFAULT
378,25,54000.0,RENT,2,PERSONAL,B,24250.0,13.98,10,No,4,DEFAULT
379,23,62500.0,RENT,1,EDUCATION,A,24250.0,10.62,10,No,4,DEFAULT
381,25,68400.0,RENT,9,PERSONAL,D,24250.0,17.56,10,No,4,DEFAULT
382,26,56045.0,RENT,1,MEDICAL,C,24250.0,14.96,10,No,2,DEFAULT
383,22,74000.0,RENT,7,DEBT CONSOLIDATION,C,24250.0,15.65,10,Yes,2,DEFAULT
384,24,65453.0,RENT,9,MEDICAL,C,24250.0,15.7,10,No,2,DEFAULT
385,24,89908.0,RENT,1,VENTURE,A,24250.0,12.53,10,Yes,3,NO DEFAULT
386,26,78000.0,RENT,4,HOME IMPROVEMENT,D,24250.0,17.56,10,Yes,3,DEFAULT
387,23,100000.0,RENT,4,PERSONAL,B,24250.0,12.87,10,Yes,2,NO DEFAULT
388,23,103000.0,RENT,6,PERSONAL,C,24250.0,15.7,10,Yes,2,NO DEFAULT
389,25,160000.0,MORTGAGE,2,EDUCATION,A,9000.0,10.99,5,Yes,3,NO DEFAULT
390,25,160000.0,OWN,5,VENTURE,A,15000.0,11.14,10,Yes,4,NO DEFAULT
391,24,160000.0,MORTGAGE,3,VENTURE,C,20000.0,16.0,10,Yes,3,NO DEFAULT
392,23,160000.0,MORTGAGE,2,EDUCATION,C,25000.0,15.65,10,Yes,2,NO DEFAULT
393,26,160000.0,MORTGAGE,4,DEBT CONSOLIDATION,B,13750.0,10.99,10,Yes,4,NO DEFAULT
394,21,160000.0,MORTGAGE,3,VENTURE,C,15250.0,15.31,10,Yes,4,NO DEFAULT
395,25,160000.0,MORTGAGE,3,VENTURE,B,20000.0,13.47,10,Yes,2,NO DEFAULT
397,25,111996.0,RENT,9,PERSONAL,C,24250.0,10.99,10,Yes,3,NO DEFAULT
399,25,115200.0,RENT,4,HOME IMPROVEMENT,A,24250.0,11.36,10,Yes,2,NO DEFAULT
400,23,144000.0,RENT,4,EDUCATION,A,24250.0,11.83,10,Yes,3,NO DEFAULT
401,23,287000.0,RENT,3,EDUCATION,A,24250.0,12.53,10,Yes,3,NO DEFAULT
402,22,108000.0,RENT,1,HOME IMPROVEMENT,C,24150.0,14.96,10,Yes,3,DEFAULT
413,26,60000.0,RENT,4,PERSONAL,A,24000.0,7.9,10,No,4,DEFAULT
414,25,60000.0,RENT,3,PERSONAL,A,24000.0,10.99,10,No,4,DEFAULT
415,22,60000.0,RENT,4,PERSONAL,A,24000.0,7.29,10,No,3,DEFAULT
416,21,60000.0,RENT,5,MEDICAL,A,24000.0,10.75,10,No,2,DEFAULT
417,26,62004.0,RENT,9,DEBT CONSOLIDATION,A,24000.0,7.9,10,Yes,3,DEFAULT
418,22,62400.0,RENT,3,EDUCATION,C,24000.0,14.84,10,No,2,DEFAULT
419,26,65000.0,RENT,10,DEBT CONSOLIDATION,A,24000.0,10.99,10,Yes,2,DEFAULT
421,23,59000.0,RENT,5,DEBT CONSOLIDATION,D,24000.0,19.69,10,Yes,2,DEFAULT
422,23,66000.0,RENT,6,VENTURE,A,24000.0,10.99,10,No,4,DEFAULT
423,24,60000.0,RENT,4,VENTURE,C,24000.0,14.96,10,No,4,DEFAULT
424,25,66143.0,RENT,9,EDUCATION,A,24000.0,6.99,10,Yes,3,DEFAULT
425,22,62250.0,RENT,3,PERSONAL,D,24000.0,16.45,10,Yes,4,DEFAULT
426,24,70000.0,RENT,8,EDUCATION,A,24000.0,10.99,10,No,4,DEFAULT
427,23,74000.0,RENT,7,DEBT CONSOLIDATION,A,24000.0,10.99,10,Yes,2,DEFAULT
429,22,75000.0,RENT,6,EDUCATION,A,24000.0,12.69,10,No,4,DEFAULT
430,24,75000.0,RENT,9,MEDICAL,A,24000.0,10.37,10,No,3,DEFAULT
431,24,75000.0,RENT,7,HOME IMPROVEMENT,B,24000.0,10.99,10,No,3,DEFAULT
432,26,69000.0,RENT,4,DEBT CONSOLIDATION,E,24000.0,15.83,10,No,3,DEFAULT
433,23,78000.0,RENT,4,PERSONAL,B,24000.0,13.92,10,No,3,DEFAULT
435,24,80000.0,RENT,2,MEDICAL,A,24000.0,10.25,10,Yes,2,NO DEFAULT
438,23,74700.0,RENT,6,PERSONAL,C,24000.0,12.92,10,No,2,DEFAULT
439,26,88596.0,RENT,3,PERSONAL,A,24000.0,11.58,10,Yes,3,NO DEFAULT
440,25,95000.0,RENT,4,EDUCATION,A,24000.0,8.9,10,Yes,2,NO DEFAULT
441,22,83000.0,RENT,6,DEBT CONSOLIDATION,D,24000.0,19.69,10,No,3,DEFAULT
442,25,95000.0,RENT,9,VENTURE,A,24000.0,6.54,10,Yes,4,NO DEFAULT
445,26,100000.0,RENT,5,PERSONAL,B,24000.0,12.73,10,Yes,4,NO DEFAULT
446,24,110000.0,RENT,7,VENTURE,C,24000.0,15.62,10,Yes,4,NO DEFAULT
448,22,98000.0,RENT,7,DEBT CONSOLIDATION,E,24000.0,10.99,10,Yes,2,DEFAULT
449,26,103872.0,RENT,6,DEBT CONSOLIDATION,E,24000.0,20.03,10,No,4,DEFAULT
450,22,120000.0,RENT,4,EDUCATION,A,24000.0,9.91,10,Yes,4,NO DEFAULT
451,24,120000.0,RENT,1,VENTURE,A,24000.0,12.69,10,Yes,4,NO DEFAULT
452,26,108000.0,RENT,9,EDUCATION,E,24000.0,20.16,10,No,3,DEFAULT
453,24,124080.0,RENT,4,PERSONAL,C,24000.0,16.49,10,Yes,4,NO DEFAULT
455,24,130000.0,RENT,7,DEBT CONSOLIDATION,A,24000.0,11.49,10,Yes,3,NO DEFAULT
456,25,135000.0,RENT,8,PERSONAL,A,24000.0,10.99,10,Yes,2,NO DEFAULT
457,24,135000.0,RENT,4,HOME IMPROVEMENT,B,24000.0,13.79,10,Yes,2,NO DEFAULT
458,23,114750.0,RENT,2,MEDICAL,E,24000.0,20.03,10,Yes,3,DEFAULT
459,23,150000.0,RENT,4,EDUCATION,A,24000.0,7.49,10,Yes,4,NO DEFAULT
460,23,138000.0,RENT,7,DEBT CONSOLIDATION,C,24000.0,16.0,10,Yes,2,DEFAULT
463,26,155000.0,RENT,7,DEBT CONSOLIDATION,A,24000.0,10.99,10,Yes,4,NO DEFAULT
464,26,148000.0,RENT,1,EDUCATION,E,24000.0,18.3,10,No,2,DEFAULT
465,26,170000.0,RENT,3,DEBT CONSOLIDATION,B,24000.0,10.99,10,Yes,2,NO DEFAULT
468,23,120000.0,RENT,4,MEDICAL,B,23750.0,13.47,10,Yes,2,NO DEFAULT
469,24,54996.0,RENT,2,PERSONAL,A,23600.0,11.89,10,No,3,DEFAULT
471,25,102000.0,RENT,9,DEBT CONSOLIDATION,B,23600.0,13.49,10,Yes,4,NO DEFAULT
472,23,75000.0,RENT,3,PERSONAL,D,23575.0,14.5,10,No,4,DEFAULT
477,22,66960.0,RENT,1,VENTURE,A,23400.0,7.49,10,No,2,DEFAULT
479,25,56544.0,RENT,3,EDUCATION,A,23000.0,10.99,9,No,2,DEFAULT
480,23,60000.0,RENT,2,VENTURE,A,23000.0,12.18,9,No,4,DEFAULT
482,25,63208.0,RENT,9,EDUCATION,A,23000.0,9.91,9,No,3,DEFAULT
483,24,65000.0,RENT,4,HOME IMPROVEMENT,A,23000.0,11.99,9,No,4,DEFAULT
484,23,68000.0,RENT,7,EDUCATION,A,23000.0,9.62,9,No,2,DEFAULT
486,25,80000.0,RENT,9,VENTURE,B,23000.0,10.99,9,Yes,2,NO DEFAULT
487,24,88000.0,RENT,1,VENTURE,C,23000.0,14.54,9,No,2,DEFAULT
488,22,58600.0,RENT,5,MEDICAL,A,22750.0,11.36,9,No,4,DEFAULT
489,23,70000.0,RENT,7,DEBT CONSOLIDATION,B,22500.0,14.27,9,No,2,DEFAULT
491,26,69846.0,RENT,2,EDUCATION,E,22500.0,18.99,9,Yes,2,DEFAULT
492,24,73000.0,RENT,4,VENTURE,D,22400.0,16.7,9,Yes,4,DEFAULT
496,25,52000.0,RENT,4,PERSONAL,A,22000.0,10.74,9,No,2,DEFAULT
498,22,57000.0,RENT,6,EDUCATION,A,22000.0,9.63,9,No,3,DEFAULT
499,25,58000.0,RENT,4,MEDICAL,B,22000.0,14.65,9,No,2,DEFAULT
500,23,60000.0,RENT,6,DEBT CONSOLIDATION,A,22000.0,10.25,9,No,4,DEFAULT
501,24,60000.0,RENT,3,VENTURE,B,22000.0,14.26,9,Yes,2,DEFAULT
503,26,56000.0,RENT,7,MEDICAL,D,22000.0,17.19,9,No,3,DEFAULT
504,22,70000.0,RENT,3,EDUCATION,A,22000.0,11.36,9,No,4,DEFAULT
505,22,66000.0,RENT,1,EDUCATION,E,22000.0,10.99,9,No,2,DEFAULT
506,23,74064.0,RENT,3,DEBT CONSOLIDATION,A,22000.0,10.59,9,Yes,3,NO DEFAULT
507,24,76597.0,RENT,5,EDUCATION,A,22000.0,9.25,9,Yes,2,NO DEFAULT
509,26,77000.0,RENT,4,VENTURE,A,22000.0,6.54,9,Yes,3,NO DEFAULT
511,24,80000.0,RENT,4,MEDICAL,A,22000.0,10.99,9,Yes,4,NO DEFAULT
512,26,82600.0,RENT,10,VENTURE,A,22000.0,12.69,9,Yes,2,NO DEFAULT
515,23,84000.0,RENT,3,DEBT CONSOLIDATION,A,22000.0,11.71,9,Yes,4,NO DEFAULT
516,25,77650.0,RENT,8,PERSONAL,A,22000.0,11.48,9,No,3,DEFAULT
517,25,82000.0,RENT,1,EDUCATION,D,22000.0,17.51,9,No,2,DEFAULT
519,23,99996.0,RENT,3,DEBT CONSOLIDATION,A,22000.0,7.88,9,Yes,4,NO DEFAULT
520,23,110000.0,RENT,4,PERSONAL,A,22000.0,10.99,9,Yes,3,NO DEFAULT
522,25,57000.0,RENT,4,PERSONAL,A,21700.0,11.99,9,No,2,DEFAULT
523,24,54000.0,RENT,5,VENTURE,B,21600.0,13.49,9,No,2,DEFAULT
524,23,56000.0,RENT,8,MEDICAL,E,21600.0,21.21,9,Yes,4,DEFAULT
525,26,63000.0,RENT,2,DEBT CONSOLIDATION,B,21600.0,14.35,9,Yes,3,DEFAULT
526,22,82000.0,RENT,3,PERSONAL,B,21600.0,13.61,9,Yes,3,NO DEFAULT
527,22,78000.0,RENT,6,DEBT CONSOLIDATION,A,21600.0,11.26,9,No,3,DEFAULT
529,24,112140.0,RENT,8,MEDICAL,A,21600.0,7.9,9,Yes,2,NO DEFAULT
532,24,59000.0,RENT,5,MEDICAL,C,21500.0,16.89,9,No,3,DEFAULT
533,24,70000.0,RENT,5,HOME IMPROVEMENT,A,21500.0,9.99,9,No,3,DEFAULT
534,24,116000.0,RENT,5,EDUCATION,C,21500.0,15.33,9,Yes,3,NO DEFAULT
535,25,60000.0,RENT,5,EDUCATION,A,21450.0,7.29,9,No,4,DEFAULT
538,25,51060.0,RENT,9,VENTURE,A,21250.0,6.91,9,No,2,DEFAULT
540,22,53000.0,RENT,3,MEDICAL,A,21250.0,10.25,9,No,3,DEFAULT
542,24,56000.0,RENT,8,VENTURE,C,21250.0,15.95,9,Yes,3,DEFAULT
543,24,65000.0,RENT,4,EDUCATION,C,21250.0,15.95,9,Yes,4,DEFAULT
550,23,63000.0,RENT,2,MEDICAL,A,21000.0,11.36,9,No,2,DEFAULT
552,22,59000.0,RENT,2,PERSONAL,A,21000.0,10.71,9,No,3,DEFAULT
553,22,70500.0,RENT,3,PERSONAL,B,21000.0,13.98,9,Yes,4,NO DEFAULT
554,26,65219.0,RENT,11,DEBT CONSOLIDATION,C,21000.0,14.09,9,No,3,DEFAULT
555,22,75000.0,RENT,2,EDUCATION,A,21000.0,10.0,9,Yes,3,NO DEFAULT
557,25,62047.0,RENT,9,MEDICAL,D,21000.0,16.32,9,Yes,4,DEFAULT
558,24,79000.0,RENT,8,HOME IMPROVEMENT,A,21000.0,7.9,9,Yes,2,NO DEFAULT
559,23,80000.0,RENT,3,MEDICAL,A,21000.0,11.99,9,Yes,3,NO DEFAULT
560,24,84000.0,RENT,8,MEDICAL,A,21000.0,10.75,9,Yes,4,NO DEFAULT
561,26,85000.0,RENT,3,HOME IMPROVEMENT,B,21000.0,13.92,9,Yes,3,NO DEFAULT
562,22,93000.0,RENT,1,EDUCATION,A,21000.0,9.91,9,Yes,3,NO DEFAULT
563,26,81000.0,RENT,10,EDUCATION,D,21000.0,16.95,9,Yes,3,DEFAULT
564,26,97000.0,RENT,1,EDUCATION,A,21000.0,7.9,9,Yes,3,NO DEFAULT
565,26,97000.0,RENT,3,EDUCATION,B,21000.0,10.99,9,Yes,3,NO DEFAULT
566,25,100000.0,RENT,2,PERSONAL,C,21000.0,16.49,9,Yes,3,DEFAULT
569,26,125000.0,RENT,5,HOME IMPROVEMENT,A,21000.0,8.9,9,Yes,2,NO DEFAULT
570,25,125000.0,RENT,9,EDUCATION,B,21000.0,12.99,9,Yes,3,NO DEFAULT
571,23,82000.0,RENT,2,PERSONAL,A,20900.0,12.69,9,Yes,2,NO DEFAULT
573,26,50000.0,RENT,7,VENTURE,A,20500.0,7.49,9,No,3,DEFAULT
574,23,70000.0,RENT,2,EDUCATION,B,20500.0,13.16,9,Yes,3,NO DEFAULT
577,23,54000.0,RENT,7,PERSONAL,A,20375.0,7.49,9,No,2,DEFAULT
612,25,50000.0,RENT,10,DEBT CONSOLIDATION,A,20000.0,7.49,9,No,3,DEFAULT
613,25,50000.0,RENT,9,EDUCATION,B,20000.0,13.43,9,No,2,DEFAULT
614,22,50000.0,RENT,6,DEBT CONSOLIDATION,B,20000.0,13.22,9,No,2,DEFAULT
617,24,50866.0,RENT,6,MEDICAL,A,20000.0,10.99,9,No,3,DEFAULT
618,25,50950.0,RENT,5,HOME IMPROVEMENT,A,20000.0,11.48,9,No,3,DEFAULT
619,24,51000.0,RENT,8,VENTURE,A,20000.0,10.38,9,No,3,DEFAULT
620,22,51000.0,RENT,5,EDUCATION,A,20000.0,12.53,9,No,3,DEFAULT
621,22,51000.0,RENT,4,EDUCATION,B,20000.0,13.47,9,No,2,DEFAULT
622,24,51500.0,RENT,6,VENTURE,A,20000.0,12.21,9,No,4,DEFAULT
623,25,51996.0,RENT,9,VENTURE,A,20000.0,10.99,9,No,3,DEFAULT
624,25,52000.0,RENT,1,EDUCATION,A,20000.0,11.36,9,No,4,DEFAULT
627,24,52000.0,RENT,8,EDUCATION,C,20000.0,15.65,9,Yes,2,DEFAULT
629,24,52559.0,RENT,9,HOME IMPROVEMENT,A,20000.0,10.99,9,No,3,DEFAULT
631,22,54000.0,RENT,2,EDUCATION,A,20000.0,9.91,9,No,4,DEFAULT
634,23,54000.0,RENT,1,VENTURE,A,20000.0,11.83,9,No,4,DEFAULT
636,26,54996.0,RENT,8,EDUCATION,A,20000.0,12.18,9,No,4,DEFAULT
637,24,55000.0,RENT,8,HOME IMPROVEMENT,A,20000.0,6.91,9,No,2,DEFAULT
638,25,55000.0,RENT,3,DEBT CONSOLIDATION,A,20000.0,6.91,9,No,3,DEFAULT
640,25,55000.0,RENT,4,VENTURE,A,20000.0,9.88,9,No,4,DEFAULT
642,23,55000.0,RENT,5,DEBT CONSOLIDATION,A,20000.0,12.53,9,No,2,DEFAULT
643,25,55200.0,RENT,7,VENTURE,A,20000.0,10.99,9,No,4,DEFAULT
645,23,57000.0,RENT,3,EDUCATION,C,20000.0,16.89,9,No,2,DEFAULT
646,22,51012.0,RENT,1,PERSONAL,C,20000.0,17.49,9,Yes,4,DEFAULT
649,22,58000.0,RENT,4,DEBT CONSOLIDATION,B,20000.0,13.11,9,No,2,DEFAULT
650,23,58800.0,RENT,7,DEBT CONSOLIDATION,A,20000.0,7.66,9,No,3,DEFAULT
651,26,59000.0,RENT,10,MEDICAL,A,20000.0,6.17,9,No,3,DEFAULT
652,26,53000.0,RENT,1,PERSONAL,D,20000.0,16.35,9,Yes,4,DEFAULT
653,23,60000.0,RENT,7,MEDICAL,A,20000.0,7.9,9,No,2,DEFAULT
654,24,54000.0,RENT,2,VENTURE,C,20000.0,16.49,9,No,2,DEFAULT
657,24,60000.0,RENT,4,PERSONAL,A,20000.0,10.99,9,No,2,DEFAULT
659,25,54000.0,RENT,6,PERSONAL,A,20000.0,8.88,9,No,3,DEFAULT
660,24,60000.0,RENT,8,VENTURE,A,20000.0,10.99,9,No,4,DEFAULT
661,23,54000.0,RENT,6,DEBT CONSOLIDATION,C,20000.0,14.84,9,Yes,3,DEFAULT
662,23,54000.0,RENT,2,PERSONAL,A,20000.0,11.12,9,No,2,DEFAULT
663,22,60000.0,RENT,4,EDUCATION,A,20000.0,7.88,9,No,3,DEFAULT
664,25,60000.0,RENT,2,EDUCATION,A,20000.0,10.99,9,No,2,DEFAULT
667,25,60000.0,RENT,9,EDUCATION,A,20000.0,10.99,9,No,3,DEFAULT
668,25,54000.0,RENT,1,PERSONAL,C,20000.0,15.65,9,Yes,3,DEFAULT
669,24,54000.0,RENT,1,PERSONAL,D,20000.0,17.04,9,Yes,3,DEFAULT
670,23,60000.0,RENT,3,EDUCATION,A,20000.0,12.21,9,No,2,DEFAULT
672,25,54000.0,RENT,1,DEBT CONSOLIDATION,C,20000.0,14.11,9,No,4,DEFAULT
673,24,60000.0,RENT,4,PERSONAL,A,20000.0,11.14,9,No,2,DEFAULT
675,24,60000.0,RENT,8,PERSONAL,C,20000.0,13.87,9,No,4,DEFAULT
676,26,60000.0,RENT,3,HOME IMPROVEMENT,A,20000.0,10.08,9,No,4,DEFAULT
677,23,54504.0,RENT,1,PERSONAL,D,20000.0,16.7,9,Yes,4,DEFAULT
678,24,55000.0,RENT,2,VENTURE,D,20000.0,18.64,9,No,2,DEFAULT
679,24,61000.0,RENT,2,HOME IMPROVEMENT,A,20000.0,12.18,9,No,4,DEFAULT
681,25,62000.0,RENT,3,MEDICAL,A,20000.0,6.54,9,No,3,DEFAULT
682,24,56000.0,RENT,3,EDUCATION,C,20000.0,14.61,9,Yes,4,DEFAULT
683,21,56000.0,RENT,4,VENTURE,D,20000.0,17.39,9,Yes,3,DEFAULT
684,24,62400.0,RENT,8,HOME IMPROVEMENT,A,20000.0,11.12,9,No,2,DEFAULT
685,25,62400.0,RENT,7,VENTURE,A,20000.0,11.48,9,No,2,DEFAULT
686,25,63000.0,RENT,3,MEDICAL,A,20000.0,12.42,9,No,3,DEFAULT
687,26,58000.0,RENT,4,DEBT CONSOLIDATION,A,20000.0,10.25,9,No,2,DEFAULT
688,23,65000.0,RENT,4,MEDICAL,A,20000.0,10.65,9,No,3,DEFAULT
690,23,65000.0,RENT,4,MEDICAL,A,20000.0,10.37,9,No,2,DEFAULT
691,23,65000.0,RENT,7,VENTURE,A,20000.0,11.49,9,No,3,DEFAULT
694,26,59000.0,RENT,3,PERSONAL,B,20000.0,10.99,9,No,4,DEFAULT
695,23,59000.0,RENT,7,EDUCATION,B,20000.0,12.29,9,No,4,DEFAULT
697,26,65004.0,RENT,7,DEBT CONSOLIDATION,A,20000.0,11.99,9,No,2,DEFAULT
698,25,59004.0,RENT,1,PERSONAL,C,20000.0,14.84,9,Yes,2,DEFAULT
699,23,59004.0,RENT,5,DEBT CONSOLIDATION,A,20000.0,10.83,9,No,2,DEFAULT
700,23,65500.0,RENT,2,DEBT CONSOLIDATION,B,20000.0,13.22,9,No,2,DEFAULT
701,22,66996.0,RENT,3,EDUCATION,A,20000.0,12.18,9,Yes,2,NO DEFAULT
702,23,67000.0,RENT,4,MEDICAL,A,20000.0,11.11,9,Yes,2,NO DEFAULT
703,24,67000.0,RENT,5,HOME IMPROVEMENT,B,20000.0,13.48,9,Yes,2,NO DEFAULT
704,26,68000.0,RENT,10,EDUCATION,A,20000.0,10.75,9,Yes,4,NO DEFAULT
705,25,68000.0,RENT,4,PERSONAL,B,20000.0,12.53,9,Yes,4,NO DEFAULT
706,24,62400.0,RENT,4,DEBT CONSOLIDATION,C,20000.0,14.84,9,No,4,DEFAULT
707,23,69500.0,RENT,3,VENTURE,D,20000.0,17.74,9,Yes,2,NO DEFAULT
708,25,70000.0,RENT,5,HOME IMPROVEMENT,A,20000.0,9.99,9,Yes,2,NO DEFAULT
709,22,70000.0,RENT,2,PERSONAL,A,20000.0,6.91,9,Yes,4,NO DEFAULT
710,25,64000.0,RENT,4,HOME IMPROVEMENT,D,20000.0,10.99,9,No,4,DEFAULT
711,25,71004.0,RENT,9,PERSONAL,C,20000.0,14.09,9,Yes,2,NO DEFAULT
713,23,71004.0,RENT,8,EDUCATION,C,20000.0,14.09,9,Yes,3,NO DEFAULT
714,23,55392.0,RENT,3,MEDICAL,C,20000.0,15.2,9,Yes,4,DEFAULT
715,24,72000.0,RENT,5,MEDICAL,A,20000.0,11.83,9,Yes,2,NO DEFAULT
717,23,66000.0,RENT,1,VENTURE,C,20000.0,14.11,9,No,3,DEFAULT
718,22,66000.0,RENT,3,DEBT CONSOLIDATION,C,20000.0,14.42,9,No,2,DEFAULT
719,24,72000.0,RENT,4,HOME IMPROVEMENT,C,20000.0,14.74,9,Yes,3,NO DEFAULT
720,24,74000.0,RENT,4,HOME IMPROVEMENT,A,20000.0,12.69,9,Yes,3,NO DEFAULT
722,25,75000.0,RENT,8,DEBT CONSOLIDATION,A,20000.0,10.99,9,Yes,4,NO DEFAULT
725,24,75000.0,RENT,4,HOME IMPROVEMENT,A,20000.0,8.88,9,Yes,3,NO DEFAULT
726,26,75000.0,RENT,5,MEDICAL,A,20000.0,6.91,9,Yes,4,NO DEFAULT
727,26,75000.0,RENT,3,EDUCATION,A,20000.0,10.99,9,Yes,3,NO DEFAULT
728,25,75000.0,RENT,4,PERSONAL,A,20000.0,10.38,9,Yes,3,NO DEFAULT
729,22,69000.0,RENT,6,DEBT CONSOLIDATION,A,20000.0,10.99,9,No,4,DEFAULT
730,22,75000.0,RENT,2,VENTURE,B,20000.0,10.99,9,Yes,2,NO DEFAULT
733,24,69000.0,RENT,4,HOME IMPROVEMENT,D,20000.0,14.82,9,No,4,DEFAULT
734,23,75600.0,RENT,3,PERSONAL,D,20000.0,16.32,9,Yes,3,NO DEFAULT
735,23,59497.0,RENT,4,MEDICAL,D,20000.0,16.0,9,No,3,DEFAULT
736,23,76000.0,RENT,7,MEDICAL,A,20000.0,10.37,9,Yes,3,NO DEFAULT
737,26,70000.0,RENT,7,DEBT CONSOLIDATION,B,20000.0,13.16,9,No,3,DEFAULT
738,24,70000.0,RENT,8,VENTURE,D,20000.0,14.88,9,No,4,DEFAULT
739,22,77004.0,RENT,6,DEBT CONSOLIDATION,B,20000.0,13.98,9,Yes,4,NO DEFAULT
740,26,71004.0,RENT,4,HOME IMPROVEMENT,C,20000.0,13.36,9,Yes,2,DEFAULT
744,26,78000.0,RENT,8,HOME IMPROVEMENT,B,20000.0,13.85,9,Yes,4,NO DEFAULT
749,23,61200.0,RENT,4,MEDICAL,A,20000.0,11.14,9,No,2,DEFAULT
751,24,72000.0,RENT,6,DEBT CONSOLIDATION,C,20000.0,10.99,9,Yes,4,DEFAULT
752,23,78000.0,RENT,3,VENTURE,A,20000.0,11.58,9,Yes,3,NO DEFAULT
753,23,78500.0,RENT,7,MEDICAL,B,20000.0,13.85,9,Yes,4,NO DEFAULT
754,23,79000.0,RENT,5,EDUCATION,C,20000.0,16.89,9,Yes,4,NO DEFAULT
755,23,80000.0,RENT,4,MEDICAL,A,20000.0,7.9,9,Yes,4,NO DEFAULT
757,22,62900.0,RENT,6,MEDICAL,C,20000.0,14.91,9,No,4,DEFAULT
758,24,80000.0,RENT,3,VENTURE,B,20000.0,13.06,9,Yes,4,NO DEFAULT
759,25,80000.0,RENT,7,EDUCATION,A,20000.0,8.88,9,Yes,4,NO DEFAULT
761,22,80000.0,RENT,3,EDUCATION,B,20000.0,13.98,9,Yes,4,NO DEFAULT
763,26,62900.0,RENT,2,MEDICAL,B,20000.0,13.85,9,No,3,DEFAULT
765,25,74004.0,RENT,2,PERSONAL,D,20000.0,15.95,9,Yes,4,DEFAULT
766,25,80004.0,RENT,9,HOME IMPROVEMENT,B,20000.0,14.26,9,Yes,4,NO DEFAULT
767,23,80700.0,RENT,7,MEDICAL,A,20000.0,11.71,9,Yes,2,NO DEFAULT
768,22,81000.0,RENT,3,DEBT CONSOLIDATION,B,20000.0,13.49,9,Yes,4,NO DEFAULT
770,22,82000.0,RENT,6,EDUCATION,B,20000.0,10.99,9,Yes,2,NO DEFAULT
771,23,76042.0,RENT,6,HOME IMPROVEMENT,C,20000.0,15.05,9,Yes,4,DEFAULT
772,22,76654.0,RENT,2,EDUCATION,B,20000.0,13.79,9,Yes,4,DEFAULT
773,24,83500.0,RENT,1,EDUCATION,B,20000.0,13.48,9,Yes,3,NO DEFAULT
775,23,84000.0,RENT,7,PERSONAL,A,20000.0,11.11,9,Yes,4,NO DEFAULT
776,25,84000.0,RENT,9,EDUCATION,B,20000.0,13.92,9,Yes,2,NO DEFAULT
779,24,78996.0,RENT,2,HOME IMPROVEMENT,C,20000.0,14.11,9,No,2,DEFAULT
780,23,85000.0,RENT,4,MEDICAL,A,20000.0,7.49,9,Yes,2,NO DEFAULT
781,25,85000.0,RENT,3,DEBT CONSOLIDATION,A,20000.0,10.25,9,Yes,3,NO DEFAULT
782,26,73000.0,RENT,3,PERSONAL,A,20000.0,12.53,9,No,2,DEFAULT
785,25,85000.0,RENT,4,HOME IMPROVEMENT,A,20000.0,10.99,9,Yes,2,NO DEFAULT
